city,date,ts,time,expected_high_f,abs_error_f,actual_bucket_probability,modal_bucket,modal_probability,actual_inside_modal,raw_probability_sum
nyc,2026-03-26,1774450800,2026-03-25T15:00:00Z,70.54314720812182,5.456852791878177,0.3401015228426396,>72F,0.3401015228426396,True,0.985
nyc,2026-03-26,1774454400,2026-03-25T16:00:00Z,70.54228855721392,5.457711442786078,0.3333333333333333,>72F,0.3333333333333333,True,1.0050000000000001
nyc,2026-03-26,1774458000,2026-03-25T17:00:00Z,70.48048780487804,5.519512195121962,0.3268292682926829,>72F,0.3268292682926829,True,1.0250000000000001
nyc,2026-03-26,1774461600,2026-03-25T18:00:00Z,70.42307692307693,5.576923076923066,0.32211538461538464,>72F,0.32211538461538464,True,1.04
nyc,2026-03-26,1774465200,2026-03-25T19:00:00Z,70.57035175879398,5.429648241206024,0.32663316582914576,>72F,0.32663316582914576,True,0.995
nyc,2026-03-26,1774468800,2026-03-25T20:00:00Z,71.00252525252526,4.99747474747474,0.4040404040404041,>72F,0.4040404040404041,True,0.99
nyc,2026-03-26,1774472400,2026-03-25T21:00:00Z,71.0377358490566,4.962264150943398,0.3915094339622641,>72F,0.3915094339622641,True,1.06
nyc,2026-03-26,1774476000,2026-03-25T22:00:00Z,71.2451923076923,4.754807692307693,0.4615384615384615,>72F,0.4615384615384615,True,1.04
nyc,2026-03-26,1774479600,2026-03-25T23:00:00Z,71.62380952380951,4.376190476190487,0.5476190476190476,>72F,0.5476190476190476,True,1.05
nyc,2026-03-26,1774483200,2026-03-26T00:00:00Z,71.59302325581396,4.406976744186039,0.5534883720930233,>72F,0.5534883720930233,True,1.075
nyc,2026-03-26,1774486800,2026-03-26T01:00:00Z,71.50966183574879,4.490338164251213,0.536231884057971,>72F,0.536231884057971,True,1.035
nyc,2026-03-26,1774490400,2026-03-26T02:00:00Z,71.69856459330143,4.301435406698573,0.5741626794258373,>72F,0.5741626794258373,True,1.045
nyc,2026-03-26,1774494000,2026-03-26T03:00:00Z,71.62264150943396,4.3773584905660385,0.580188679245283,>72F,0.580188679245283,True,1.06
nyc,2026-03-26,1774497600,2026-03-26T04:00:00Z,71.61792452830188,4.382075471698116,0.5518867924528301,>72F,0.5518867924528301,True,1.06
nyc,2026-03-26,1774501200,2026-03-26T05:00:00Z,71.83095238095238,4.169047619047618,0.5857142857142856,>72F,0.5857142857142856,True,1.05
nyc,2026-03-26,1774504800,2026-03-26T06:00:00Z,71.69047619047619,4.30952380952381,0.5761904761904761,>72F,0.5761904761904761,True,1.05
nyc,2026-03-26,1774508400,2026-03-26T07:00:00Z,71.9004739336493,4.099526066350705,0.6303317535545024,>72F,0.6303317535545024,True,1.055
nyc,2026-03-26,1774512000,2026-03-26T08:00:00Z,71.74770642201834,4.252293577981661,0.6009174311926605,>72F,0.6009174311926605,True,1.09
nyc,2026-03-26,1774519200,2026-03-26T10:00:00Z,71.94600938967135,4.053990610328654,0.6338028169014084,>72F,0.6338028169014084,True,1.0650000000000002
nyc,2026-03-26,1774522800,2026-03-26T11:00:00Z,72.17733990147782,3.822660098522178,0.6600985221674877,>72F,0.6600985221674877,True,1.0150000000000001
nyc,2026-03-26,1774526400,2026-03-26T12:00:00Z,72.25,3.75,0.6796116504854368,>72F,0.6796116504854368,True,1.03
nyc,2026-03-26,1774530000,2026-03-26T13:00:00Z,72.27227722772278,3.727722772277218,0.6782178217821783,>72F,0.6782178217821783,True,1.01
nyc,2026-03-26,1774533600,2026-03-26T14:00:00Z,72.33173076923076,3.6682692307692406,0.7067307692307692,>72F,0.7067307692307692,True,1.04
nyc,2026-03-26,1774537200,2026-03-26T15:00:00Z,72.5765306122449,3.4234693877551052,0.8112244897959183,>72F,0.8112244897959183,True,0.9800000000000001
nyc,2026-03-26,1774540800,2026-03-26T16:00:00Z,72.55825242718447,3.4417475728155296,0.7815533980582524,>72F,0.7815533980582524,True,1.03
nyc,2026-03-26,1774544400,2026-03-26T17:00:00Z,72.73267326732673,3.2673267326732685,0.8861386138613861,>72F,0.8861386138613861,True,1.01
nyc,2026-03-26,1774548000,2026-03-26T18:00:00Z,72.8529411764706,3.147058823529406,0.9656862745098039,>72F,0.9656862745098039,True,1.02
nyc,2026-03-26,1774551600,2026-03-26T19:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774555200,2026-03-26T20:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774558800,2026-03-26T21:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774562400,2026-03-26T22:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774566000,2026-03-26T23:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774569600,2026-03-27T00:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774573200,2026-03-27T01:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774576800,2026-03-27T02:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774580400,2026-03-27T03:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774584000,2026-03-27T04:00:00Z,72.86764705882352,3.132352941176478,0.9754901960784313,>72F,0.9754901960784313,True,1.02
nyc,2026-03-26,1774587600,2026-03-27T05:00:00Z,68.5,7.5,0.16666666666666666,<65F,0.16666666666666666,False,3.0
nyc,2026-03-27,1774537200,2026-03-26T15:00:00Z,63.93283582089551,1.0671641791044877,0.21393034825870644,62-63F,0.25373134328358204,False,1.0050000000000001
nyc,2026-03-27,1774540800,2026-03-26T16:00:00Z,63.75380710659899,1.246192893401009,0.25888324873096447,62-63F,0.2741116751269036,False,0.985
nyc,2026-03-27,1774544400,2026-03-26T17:00:00Z,63.721674876847295,1.2783251231527046,0.23152709359605914,<62F,0.27093596059113306,False,1.015
nyc,2026-03-27,1774548000,2026-03-26T18:00:00Z,63.46829268292684,1.5317073170731632,0.21951219512195125,<62F,0.31219512195121957,False,1.025
nyc,2026-03-27,1774551600,2026-03-26T19:00:00Z,63.71495327102803,1.2850467289719703,0.22429906542056072,<62F,0.29439252336448596,False,1.07
nyc,2026-03-27,1774555200,2026-03-26T20:00:00Z,63.837320574162675,1.1626794258373252,0.2727272727272727,62-63F,0.3062200956937799,False,1.0450000000000002
nyc,2026-03-27,1774558800,2026-03-26T21:00:00Z,64.22596153846153,0.774038461538467,0.4134615384615385,64-65F,0.4134615384615385,True,1.04
nyc,2026-03-27,1774562400,2026-03-26T22:00:00Z,64.39423076923077,0.6057692307692264,0.40384615384615385,64-65F,0.40384615384615385,True,1.04
nyc,2026-03-27,1774566000,2026-03-26T23:00:00Z,63.66203703703704,1.337962962962962,0.41203703703703703,64-65F,0.41203703703703703,True,1.08
nyc,2026-03-27,1774569600,2026-03-27T00:00:00Z,62.686868686868685,2.313131313131315,0.15656565656565657,62-63F,0.4494949494949495,False,0.99
nyc,2026-03-27,1774573200,2026-03-27T01:00:00Z,62.34444444444444,2.6555555555555586,0.12000000000000001,<62F,0.5644444444444444,False,1.125
nyc,2026-03-27,1774576800,2026-03-27T02:00:00Z,63.69285714285714,1.307142857142857,0.38095238095238093,64-65F,0.38095238095238093,True,1.05
nyc,2026-03-27,1774580400,2026-03-27T03:00:00Z,64.74271844660194,0.2572815533980588,0.27669902912621364,66-67F,0.3786407766990291,False,1.03
nyc,2026-03-27,1774584000,2026-03-27T04:00:00Z,66.58974358974359,1.5897435897435912,0.13846153846153847,66-67F,0.5282051282051282,False,0.9750000000000001
nyc,2026-03-27,1774587600,2026-03-27T05:00:00Z,65.54838709677419,0.5483870967741922,0.5023041474654377,64-65F,0.5023041474654377,True,1.085
nyc,2026-03-27,1774591200,2026-03-27T06:00:00Z,65.7843137254902,0.7843137254901933,0.3480392156862745,66-67F,0.6323529411764706,False,1.02
nyc,2026-03-27,1774594800,2026-03-27T07:00:00Z,65.7121212121212,0.7121212121212039,0.38383838383838387,66-67F,0.5959595959595959,False,0.99
nyc,2026-03-27,1774598400,2026-03-27T08:00:00Z,65.6980198019802,0.6980198019801946,0.3910891089108911,66-67F,0.5891089108910891,False,1.01
nyc,2026-03-27,1774602000,2026-03-27T09:00:00Z,65.69,0.6899999999999977,0.395,66-67F,0.585,False,1.0
nyc,2026-03-27,1774605600,2026-03-27T10:00:00Z,65.94843049327355,0.9484304932735483,0.36322869955156956,66-67F,0.5291479820627802,False,1.115
nyc,2026-03-27,1774609200,2026-03-27T11:00:00Z,65.7020202020202,0.7020202020201936,0.3888888888888889,66-67F,0.5909090909090908,False,0.99
nyc,2026-03-27,1774612800,2026-03-27T12:00:00Z,65.73618090452261,0.7361809045226124,0.3869346733668342,66-67F,0.5778894472361809,False,0.995
nyc,2026-03-27,1774616400,2026-03-27T13:00:00Z,65.78909952606637,0.7890995260663658,0.3459715639810427,66-67F,0.6350710900473935,False,1.055
nyc,2026-03-27,1774620000,2026-03-27T14:00:00Z,65.80434782608695,0.8043478260869534,0.33816425120772947,66-67F,0.6425120772946861,False,1.035
nyc,2026-03-27,1774623600,2026-03-27T15:00:00Z,66.04081632653062,1.0408163265306172,0.2193877551020408,66-67F,0.7602040816326531,False,0.98
nyc,2026-03-27,1774627200,2026-03-27T16:00:00Z,66.21428571428571,1.2142857142857082,0.13333333333333333,66-67F,0.8476190476190476,False,1.05
nyc,2026-03-27,1774630800,2026-03-27T17:00:00Z,66.17647058823529,1.17647058823529,0.15196078431372548,66-67F,0.8284313725490196,False,1.02
nyc,2026-03-27,1774634400,2026-03-27T18:00:00Z,66.12135922330097,1.1213592233009706,0.1796116504854369,66-67F,0.8009708737864077,False,1.03
nyc,2026-03-27,1774638000,2026-03-27T19:00:00Z,66.07894736842105,1.0789473684210549,0.20095693779904308,66-67F,0.7799043062200957,False,1.045
nyc,2026-03-27,1774641600,2026-03-27T20:00:00Z,65.99038461538461,0.9903846153846132,0.24519230769230768,66-67F,0.735576923076923,False,1.04
nyc,2026-03-27,1774645200,2026-03-27T21:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774648800,2026-03-27T22:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774652400,2026-03-27T23:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774656000,2026-03-28T00:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774659600,2026-03-28T01:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774663200,2026-03-28T02:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774666800,2026-03-28T03:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774670400,2026-03-28T04:00:00Z,64.52941176470588,0.470588235294116,0.9754901960784313,64-65F,0.9754901960784313,True,1.02
nyc,2026-03-27,1774674000,2026-03-28T05:00:00Z,65.5,0.5,0.16666666666666666,<62F,0.16666666666666666,False,3.0
nyc,2026-03-28,1774623600,2026-03-27T15:00:00Z,42.765151515151516,1.2348484848484844,0.25757575757575757,42-43F,0.393939393939394,False,0.99
nyc,2026-03-28,1774627200,2026-03-27T16:00:00Z,42.88,1.1199999999999974,0.28500000000000003,42-43F,0.395,False,1.0
nyc,2026-03-28,1774630800,2026-03-27T17:00:00Z,42.9949494949495,1.005050505050498,0.2878787878787879,42-43F,0.398989898989899,False,0.99
nyc,2026-03-28,1774634400,2026-03-27T18:00:00Z,43.092039800995025,0.9079601990049753,0.26865671641791045,42-43F,0.39303482587064675,False,1.0050000000000001
nyc,2026-03-28,1774638000,2026-03-27T19:00:00Z,43.535000000000004,0.4649999999999963,0.28500000000000003,42-43F,0.385,False,1.0
nyc,2026-03-28,1774641600,2026-03-27T20:00:00Z,43.15196078431372,0.8480392156862777,0.2892156862745098,42-43F,0.3872549019607843,False,1.02
nyc,2026-03-28,1774645200,2026-03-27T21:00:00Z,43.11881188118812,0.8811881188118775,0.2722772277227723,42-43F,0.400990099009901,False,1.01
nyc,2026-03-28,1774648800,2026-03-27T22:00:00Z,43.26381909547739,0.7361809045226124,0.2864321608040201,42-43F,0.40201005025125625,False,0.9950000000000001
nyc,2026-03-28,1774652400,2026-03-27T23:00:00Z,43.27804878048781,0.7219512195121922,0.27804878048780496,42-43F,0.40487804878048783,False,1.025
nyc,2026-03-28,1774656000,2026-03-28T00:00:00Z,43.30769230769231,0.6923076923076934,0.28365384615384615,42-43F,0.3894230769230769,False,1.04
nyc,2026-03-28,1774659600,2026-03-28T01:00:00Z,43.29512195121951,0.7048780487804933,0.27804878048780485,42-43F,0.39512195121951216,False,1.0250000000000001
nyc,2026-03-28,1774663200,2026-03-28T02:00:00Z,43.30975609756097,0.690243902439029,0.39512195121951216,44-45F,0.39512195121951216,True,1.0250000000000001
nyc,2026-03-28,1774666800,2026-03-28T03:00:00Z,43.44736842105264,0.5526315789473628,0.41626794258373206,44-45F,0.41626794258373206,True,1.045
nyc,2026-03-28,1774670400,2026-03-28T04:00:00Z,43.509803921568626,0.49019607843137436,0.4264705882352941,44-45F,0.4264705882352941,True,1.02
nyc,2026-03-28,1774674000,2026-03-28T05:00:00Z,43.539024390243895,0.46097560975610463,0.4390243902439024,44-45F,0.4390243902439024,True,1.0250000000000001
nyc,2026-03-28,1774677600,2026-03-28T06:00:00Z,43.711627906976744,0.2883720930232556,0.3953488372093023,44-45F,0.3953488372093023,True,1.075
nyc,2026-03-28,1774681200,2026-03-28T07:00:00Z,43.95161290322581,0.04838709677419217,0.36405529953917054,44-45F,0.36405529953917054,True,1.085
nyc,2026-03-28,1774684800,2026-03-28T08:00:00Z,43.75114155251142,0.24885844748857977,0.36986301369863017,44-45F,0.36986301369863017,True,1.095
nyc,2026-03-28,1774688400,2026-03-28T09:00:00Z,43.80697674418605,0.19302325581394797,0.3906976744186047,44-45F,0.3906976744186047,True,1.075
nyc,2026-03-28,1774692000,2026-03-28T10:00:00Z,43.754629629629626,0.2453703703703738,0.375,44-45F,0.375,True,1.08
nyc,2026-03-28,1774695600,2026-03-28T11:00:00Z,43.875586854460096,0.12441314553990424,0.40375586854460094,44-45F,0.40375586854460094,True,1.065
nyc,2026-03-28,1774699200,2026-03-28T12:00:00Z,43.76570048309179,0.23429951690820872,0.43478260869565216,44-45F,0.43478260869565216,True,1.035
nyc,2026-03-28,1774702800,2026-03-28T13:00:00Z,43.74884792626728,0.25115207373271886,0.4654377880184332,44-45F,0.4654377880184332,True,1.085
nyc,2026-03-28,1774706400,2026-03-28T14:00:00Z,43.64691943127962,0.3530805687203795,0.46919431279620855,44-45F,0.46919431279620855,True,1.055
nyc,2026-03-28,1774710000,2026-03-28T15:00:00Z,43.68028846153846,0.3197115384615401,0.5,44-45F,0.5,True,1.04
nyc,2026-03-28,1774713600,2026-03-28T16:00:00Z,43.35714285714286,0.6428571428571388,0.3877551020408163,42-43F,0.5306122448979592,False,0.98
nyc,2026-03-28,1774717200,2026-03-28T17:00:00Z,43.42380952380952,0.576190476190483,0.4714285714285714,44-45F,0.4714285714285714,True,1.05
nyc,2026-03-28,1774720800,2026-03-28T18:00:00Z,43.29591836734694,0.7040816326530575,0.37244897959183676,42-43F,0.5612244897959184,False,0.98
nyc,2026-03-28,1774724400,2026-03-28T19:00:00Z,44.36666666666666,0.36666666666666003,0.8512820512820513,44-45F,0.8512820512820513,True,0.9750000000000001
nyc,2026-03-28,1774728000,2026-03-28T20:00:00Z,44.326530612244895,0.32653061224489477,0.8316326530612245,44-45F,0.8316326530612245,True,0.98
nyc,2026-03-28,1774731600,2026-03-28T21:00:00Z,44.47,0.46999999999999886,0.975,44-45F,0.975,True,1.0
nyc,2026-03-28,1774735200,2026-03-28T22:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774738800,2026-03-28T23:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774742400,2026-03-29T00:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774746000,2026-03-29T01:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774749600,2026-03-29T02:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774753200,2026-03-29T03:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774756800,2026-03-29T04:00:00Z,44.470588235294116,0.470588235294116,0.9754901960784313,44-45F,0.9754901960784313,True,1.02
nyc,2026-03-28,1774760400,2026-03-29T05:00:00Z,43.5,0.5,0.16666666666666666,<40F,0.16666666666666666,False,3.0
nyc,2026-03-29,1774710000,2026-03-28T15:00:00Z,54.12686567164178,0.12686567164178086,0.3134328358208955,54-55F,0.3134328358208955,True,1.0050000000000001
nyc,2026-03-29,1774713600,2026-03-28T16:00:00Z,54.22355769230769,0.2235576923076934,0.32211538461538464,54-55F,0.32211538461538464,True,1.04
nyc,2026-03-29,1774717200,2026-03-28T17:00:00Z,54.108374384236456,0.10837438423645551,0.35960591133004927,54-55F,0.35960591133004927,True,1.015
nyc,2026-03-29,1774720800,2026-03-28T18:00:00Z,54.15,0.14999999999999858,0.385,54-55F,0.385,True,1.0
nyc,2026-03-29,1774724400,2026-03-28T19:00:00Z,54.26847290640394,0.26847290640394306,0.4137931034482759,54-55F,0.4137931034482759,True,1.015
nyc,2026-03-29,1774728000,2026-03-28T20:00:00Z,54.23039215686275,0.23039215686274872,0.41666666666666663,54-55F,0.41666666666666663,True,1.02
nyc,2026-03-29,1774731600,2026-03-28T21:00:00Z,54.30582524271845,0.30582524271844846,0.412621359223301,54-55F,0.412621359223301,True,1.03
nyc,2026-03-29,1774735200,2026-03-28T22:00:00Z,54.45202020202021,0.45202020202020776,0.4090909090909091,54-55F,0.4090909090909091,True,0.99
nyc,2026-03-29,1774738800,2026-03-28T23:00:00Z,54.43838862559242,0.43838862559241676,0.4218009478672986,54-55F,0.4218009478672986,True,1.055
nyc,2026-03-29,1774742400,2026-03-29T00:00:00Z,54.37254901960784,0.37254901960783826,0.446078431372549,54-55F,0.446078431372549,True,1.02
nyc,2026-03-29,1774746000,2026-03-29T01:00:00Z,54.32850241545893,0.328502415458928,0.429951690821256,54-55F,0.429951690821256,True,1.0350000000000001
nyc,2026-03-29,1774749600,2026-03-29T02:00:00Z,54.40731707317074,0.40731707317073784,0.4439024390243903,54-55F,0.4439024390243903,True,1.025
nyc,2026-03-29,1774753200,2026-03-29T03:00:00Z,54.49999999999999,0.4999999999999929,0.45273631840796014,54-55F,0.45273631840796014,True,1.0050000000000001
nyc,2026-03-29,1774756800,2026-03-29T04:00:00Z,54.603960396039604,0.6039603960396036,0.4405940594059406,54-55F,0.4405940594059406,True,1.01
nyc,2026-03-29,1774760400,2026-03-29T05:00:00Z,54.490291262135926,0.49029126213592633,0.5194174757281553,54-55F,0.5194174757281553,True,1.03
nyc,2026-03-29,1774764000,2026-03-29T06:00:00Z,54.663366336633665,0.6633663366336648,0.5,54-55F,0.5,True,1.01
nyc,2026-03-29,1774767600,2026-03-29T07:00:00Z,54.618483412322284,0.6184834123222842,0.5023696682464456,54-55F,0.5023696682464456,True,1.055
nyc,2026-03-29,1774771200,2026-03-29T08:00:00Z,54.598130841121495,0.5981308411214954,0.5,54-55F,0.5,True,1.07
nyc,2026-03-29,1774774800,2026-03-29T09:00:00Z,54.705741626794264,0.7057416267942642,0.5023923444976077,54-55F,0.5023923444976077,True,1.045
nyc,2026-03-29,1774778400,2026-03-29T10:00:00Z,54.73444976076556,0.7344497607655569,0.4641148325358852,54-55F,0.4641148325358852,True,1.045
nyc,2026-03-29,1774782000,2026-03-29T11:00:00Z,54.883495145631066,0.8834951456310662,0.4368932038834951,54-55F,0.4368932038834951,True,1.03
nyc,2026-03-29,1774785600,2026-03-29T12:00:00Z,54.981308411214954,0.9813084112149539,0.4252336448598131,54-55F,0.4252336448598131,True,1.07
nyc,2026-03-29,1774789200,2026-03-29T13:00:00Z,55.33177570093458,1.3317757009345783,0.4252336448598131,54-55F,0.4252336448598131,True,1.07
nyc,2026-03-29,1774792800,2026-03-29T14:00:00Z,55.38717948717949,1.3871794871794876,0.4717948717948718,54-55F,0.4717948717948718,True,0.975
nyc,2026-03-29,1774796400,2026-03-29T15:00:00Z,55.066326530612244,1.066326530612244,0.5561224489795918,54-55F,0.5561224489795918,True,0.9800000000000001
nyc,2026-03-29,1774800000,2026-03-29T16:00:00Z,55.16666666666667,1.1666666666666714,0.5721393034825871,54-55F,0.5721393034825871,True,1.005
nyc,2026-03-29,1774803600,2026-03-29T17:00:00Z,55.68781725888325,1.6878172588832498,0.39086294416243655,56-57F,0.5177664974619289,False,0.985
nyc,2026-03-29,1774807200,2026-03-29T18:00:00Z,55.51025641025641,1.5102564102564102,0.4615384615384615,56-57F,0.5076923076923077,False,0.975
nyc,2026-03-29,1774810800,2026-03-29T19:00:00Z,53.8939393939394,0.10606060606060197,0.5454545454545455,54-55F,0.5454545454545455,True,0.99
nyc,2026-03-29,1774814400,2026-03-29T20:00:00Z,54.79064039408867,0.790640394088669,0.8226600985221675,54-55F,0.8226600985221675,True,1.015
nyc,2026-03-29,1774818000,2026-03-29T21:00:00Z,54.509900990099005,0.5099009900990055,0.9554455445544554,54-55F,0.9554455445544554,True,1.01
nyc,2026-03-29,1774821600,2026-03-29T22:00:00Z,54.480099502487576,0.48009950248757605,0.9701492537313434,54-55F,0.9701492537313434,True,1.005
nyc,2026-03-29,1774825200,2026-03-29T23:00:00Z,54.480099502487576,0.48009950248757605,0.9701492537313434,54-55F,0.9701492537313434,True,1.005
nyc,2026-03-29,1774828800,2026-03-30T00:00:00Z,54.470588235294116,0.470588235294116,0.9754901960784313,54-55F,0.9754901960784313,True,1.02
nyc,2026-03-29,1774832400,2026-03-30T01:00:00Z,54.470588235294116,0.470588235294116,0.9754901960784313,54-55F,0.9754901960784313,True,1.02
nyc,2026-03-29,1774836000,2026-03-30T02:00:00Z,54.470588235294116,0.470588235294116,0.9754901960784313,54-55F,0.9754901960784313,True,1.02
nyc,2026-03-29,1774839600,2026-03-30T03:00:00Z,54.470588235294116,0.470588235294116,0.9754901960784313,54-55F,0.9754901960784313,True,1.02
nyc,2026-03-29,1774843200,2026-03-30T04:00:00Z,54.470588235294116,0.470588235294116,0.9754901960784313,54-55F,0.9754901960784313,True,1.02
nyc,2026-03-29,1774846800,2026-03-30T05:00:00Z,53.5,0.5,0.16666666666666666,<50F,0.16666666666666666,False,3.0
nyc,2026-03-30,1774796400,2026-03-29T15:00:00Z,66.04901960784314,6.950980392156865,0.1323529411764706,64-65F,0.2549019607843137,False,1.02
nyc,2026-03-30,1774800000,2026-03-29T16:00:00Z,65.8725,7.127499999999998,0.125,66-67F,0.28500000000000003,False,1.0
nyc,2026-03-30,1774803600,2026-03-29T17:00:00Z,65.91282051282052,7.087179487179483,0.1282051282051282,66-67F,0.27692307692307694,False,0.9750000000000001
nyc,2026-03-30,1774807200,2026-03-29T18:00:00Z,65.83165829145729,7.168341708542712,0.12562814070351758,66-67F,0.2814070351758794,False,0.9950000000000001
nyc,2026-03-30,1774810800,2026-03-29T19:00:00Z,65.79702970297029,7.202970297029708,0.11386138613861387,64-65F,0.28712871287128716,False,1.01
nyc,2026-03-30,1774814400,2026-03-29T20:00:00Z,65.87437185929647,7.125628140703526,0.07035175879396985,64-65F,0.3065326633165829,False,0.9950000000000001
nyc,2026-03-30,1774818000,2026-03-29T21:00:00Z,65.99767441860466,7.00232558139534,0.08837209302325581,64-65F,0.2930232558139535,False,1.075
nyc,2026-03-30,1774821600,2026-03-29T22:00:00Z,65.95192307692308,7.04807692307692,0.09615384615384616,66-67F,0.30288461538461536,False,1.04
nyc,2026-03-30,1774825200,2026-03-29T23:00:00Z,66.40697674418605,6.5930232558139465,0.12093023255813955,66-67F,0.35348837209302325,False,1.075
nyc,2026-03-30,1774828800,2026-03-30T00:00:00Z,66.61214953271028,6.387850467289724,0.1542056074766355,66-67F,0.32242990654205606,False,1.07
nyc,2026-03-30,1774832400,2026-03-30T01:00:00Z,66.69487179487179,6.305128205128213,0.11794871794871795,66-67F,0.37435897435897436,False,0.975
nyc,2026-03-30,1774836000,2026-03-30T02:00:00Z,66.74876847290639,6.2512315270936085,0.12807881773399013,66-67F,0.38916256157635465,False,1.0150000000000001
nyc,2026-03-30,1774839600,2026-03-30T03:00:00Z,66.96634615384615,6.033653846153854,0.17788461538461536,66-67F,0.35096153846153844,False,1.04
nyc,2026-03-30,1774843200,2026-03-30T04:00:00Z,67.28883495145631,5.711165048543691,0.2233009708737864,66-67F,0.3640776699029126,False,1.03
nyc,2026-03-30,1774846800,2026-03-30T05:00:00Z,67.22463768115942,5.775362318840578,0.20772946859903382,66-67F,0.41545893719806765,False,1.035
nyc,2026-03-30,1774850400,2026-03-30T06:00:00Z,67.4009661835749,5.599033816425106,0.20289855072463772,66-67F,0.41062801932367154,False,1.035
nyc,2026-03-30,1774854000,2026-03-30T07:00:00Z,67.35049019607844,5.6495098039215605,0.21568627450980393,66-67F,0.4019607843137255,False,1.02
nyc,2026-03-30,1774857600,2026-03-30T08:00:00Z,68.0952380952381,4.904761904761898,0.36666666666666664,>69F,0.36666666666666664,True,1.05
nyc,2026-03-30,1774861200,2026-03-30T09:00:00Z,68.19138755980862,4.808612440191382,0.36363636363636365,>69F,0.36363636363636365,True,1.045
nyc,2026-03-30,1774864800,2026-03-30T10:00:00Z,68.45933014354067,4.540669856459331,0.44019138755980863,>69F,0.44019138755980863,True,1.045
nyc,2026-03-30,1774868400,2026-03-30T11:00:00Z,68.83492822966508,4.165071770334919,0.6076555023923446,>69F,0.6076555023923446,True,1.045
nyc,2026-03-30,1774872000,2026-03-30T12:00:00Z,68.70297029702971,4.297029702970292,0.5297029702970297,>69F,0.5297029702970297,True,1.01
nyc,2026-03-30,1774875600,2026-03-30T13:00:00Z,69.07352941176471,3.92647058823529,0.6029411764705882,>69F,0.6029411764705882,True,1.02
nyc,2026-03-30,1774879200,2026-03-30T14:00:00Z,69.22139303482588,3.77860696517412,0.6965174129353234,>69F,0.6965174129353234,True,1.005
nyc,2026-03-30,1774882800,2026-03-30T15:00:00Z,69.38048780487806,3.619512195121942,0.7414634146341464,>69F,0.7414634146341464,True,1.025
nyc,2026-03-30,1774886400,2026-03-30T16:00:00Z,69.47058823529412,3.529411764705884,0.75,>69F,0.75,True,1.02
nyc,2026-03-30,1774890000,2026-03-30T17:00:00Z,69.6600985221675,3.3399014778324982,0.8374384236453203,>69F,0.8374384236453203,True,1.015
nyc,2026-03-30,1774893600,2026-03-30T18:00:00Z,69.86764705882352,3.132352941176478,0.9754901960784313,>69F,0.9754901960784313,True,1.02
